sex,n_hs2,Z1,edu,D1,prevearn,Y1,Z2,D2,earnings,Y2
1,17,0,11,0,7800,1,1,0,0,0
0,39,1,12,1,0,0,1,0,36839,1
0,39,1,15,1,800,0,1,1,23491,1
0,13,0,12,1,8000,1,0,0,21931,1
1,0,0,12,1,8903,1,0,0,34539,1
0,16,0,12,1,0,0,0,0,0,0
0,1,0,11,0,0,0,0,0,222,0
0,13,0,12,1,500,0,1,1,18360,1
0,1,0,9,0,0,0,1,1,20891,1
1,19,0,8,0,0,0,0,0,15893,1
1,39,1,10,0,2200,0,0,0,2613,0
0,19,0,10,0,13440,1,0,0,24600,1
0,13,0,12,1,0,0,1,0,0,0
0,1,0,8,0,0,0,1,1,6634,0
0,16,0,13,1,2250,0,1,1,214,0
0,1,0,16,1,3900,0,1,0,37272,1
1,0,0,11,0,1750,0,1,1,28476,1
0,2,0,11,0,5000,0,0,0,4722,0
1,39,1,12,1,6000,1,0,0,684,0
1,13,0,15,1,1500,0,0,0,20118,1
0,16,0,11,0,1684,0,0,0,3358,0
1,9,0,12,1,7000,1,0,0,34029,1
1,19,0,7,0,0,0,0,0,0,0
1,16,0,10,0,110,0,0,0,3385,0
1,39,1,10,0,3538,0,1,1,20771,1
0,1,0,11,0,0,0,0,0,18702,1
0,16,0,13,1,229,0,0,0,13314,1
1,13,0,12,1,5300,0,0,0,8431,0
1,13,0,15,1,2666,0,1,1,12399,1
1,19,0,12,1,10500,1,0,0,19407,1
1,15,0,14,1,5000,0,1,1,14445,1
0,17,0,13,1,0,0,1,0,13414,1
1,19,0,10,0,0,0,1,1,2949,0
0,17,0,12,1,0,0,1,1,45,0
0,9,0,8,0,0,0,1,1,543,0
1,13,0,10,0,850,0,1,0,17471,1
0,39,1,12,1,5720,0,0,0,3057,0
1,2,0,11,0,0,0,0,0,13749,1
0,28,0,12,1,888,0,1,1,15176,1
0,9,0,11,0,0,0,0,0,0,0
1,37,1,12,1,0,0,0,0,732,0
0,1,0,12,1,98,0,1,1,21308,1
0,19,0,12,1,0,0,0,0,463,0
1,2,0,14,1,133,0,1,0,0,0
1,17,0,12,1,6000,1,1,0,21386,1
1,39,1,9,0,0,0,1,0,12,0
1,13,0,12,1,0,0,1,0,17032,1
1,15,0,15,1,600,0,0,0,1326,0
0,13,0,11,0,7000,1,0,0,13744,1
0,19,0,12,1,2800,0,1,0,10878,0
0,17,0,14,1,0,0,1,1,0,0
0,13,0,10,0,135,0,0,0,7660,0
1,28,0,16,1,7740,1,1,0,0,0
0,13,0,12,1,6000,1,1,0,41773,1
1,13,0,12,1,6000,1,1,0,33472,1
0,13,0,12,1,98,0,0,0,6902,0
1,346,1,13,1,8000,1,1,1,6913,0
1,13,0,14,1,5401,0,1,0,36785,1
0,2,0,15,1,4800,0,1,1,17555,1
1,19,0,13,1,5000,0,1,1,1475,0
0,17,0,12,1,0,0,0,0,14475,1
1,13,0,13,1,6888,1,1,1,46800,1
1,13,0,9,0,6000,1,0,0,18643,1
0,9,0,12,1,0,0,0,0,0,0
0,16,0,12,1,4593,0,1,1,5460,0
1,13,0,11,0,0,0,1,0,0,0
0,39,1,12,1,1186,0,1,0,11074,0
1,13,0,15,1,6000,1,1,0,69,0
0,1,0,9,0,2992,0,0,0,8393,0
1,0,0,12,1,3500,0,0,0,35784,1
1,13,0,12,1,500,0,1,0,13974,1
1,19,0,10,0,3000,0,0,0,1191,0
1,2,0,13,1,4000,0,1,1,6111,0
1,13,0,11,0,3200,0,0,0,7805,0
0,19,0,9,0,0,0,1,1,0,0
0,28,0,12,1,0,0,1,0,0,0
0,28,0,12,1,3460,0,0,0,6873,0
0,16,0,12,1,4000,0,1,1,21619,1
1,346,1,12,1,5000,0,1,1,12614,1
1,15,0,11,0,200,0,1,0,21705,1
0,19,0,10,0,0,0,1,1,17650,1
1,19,0,9,0,6000,1,1,0,7176,0
1,13,0,9,0,1100,0,1,1,38271,1
0,9,0,10,0,0,0,1,1,8127,0
0,9,0,12,1,0,0,1,1,42152,1
0,9,0,10,0,4200,0,1,1,11250,1
1,13,0,12,1,0,0,1,1,2952,0
0,19,0,9,0,0,0,0,0,375,0
0,13,0,8,0,5000,0,1,0,9096,0
1,16,0,12,1,1500,0,0,0,48896,1
1,2,0,9,0,0,0,1,0,0,0
0,19,0,12,1,0,0,0,0,46,0
0,9,0,12,1,240,0,1,0,13755,1
1,16,0,8,0,3629,0,1,1,693,0
0,17,0,12,1,128,0,0,0,6938,0
1,1,0,12,1,7900,1,1,0,50295,1
1,28,0,10,0,3000,0,1,1,69682,1
0,13,0,9,0,4300,0,0,0,8572,0
1,0,0,15,1,1500,0,1,1,33885,1
1,19,0,11,0,3800,0,1,0,0,0
0,13,0,12,1,3000,0,1,0,1287,0
0,346,1,12,1,0,0,1,0,0,0
1,19,0,16,1,360,0,1,1,9024,0
0,0,0,12,1,2400,0,1,0,6473,0
0,13,0,9,0,0,0,1,0,22683,1
0,16,0,12,1,5720,0,1,1,933,0
1,13,0,15,1,1600,0,0,0,13011,1
0,28,0,12,1,119,0,1,1,4673,0
1,1,0,12,1,1500,0,0,0,14601,1
1,2,0,8,0,3621,0,1,0,7992,0
0,13,0,12,1,230,0,1,0,1182,0
1,17,0,12,1,7900,1,1,1,13683,1
1,2,0,12,1,2500,0,1,0,6000,0
0,16,0,12,1,600,0,1,1,18852,1
1,15,0,12,1,0,0,1,1,11910,1
0,15,0,13,1,109,0,0,0,20274,1
1,15,0,12,1,9000,1,1,1,25296,1
0,13,0,13,1,0,0,1,0,6615,0
1,9,0,13,1,5800,0,0,0,54386,1
0,19,0,16,1,300,0,1,1,47563,1
1,9,0,13,1,9812,1,1,0,59611,1
1,1,0,13,1,17000,1,1,0,7596,0
1,0,0,9,0,6220,1,1,1,18694,1
1,13,0,16,1,1500,0,1,0,1228,0
1,9,0,11,0,98,0,1,0,7698,0
0,13,0,9,0,11705,1,1,1,26396,1
0,40,1,12,1,10800,1,1,1,58230,1
0,28,0,12,1,0,0,1,0,0,0
1,16,0,8,0,0,0,0,0,30279,1
0,9,0,12,1,0,0,1,0,4827,0
0,19,0,10,0,0,0,1,0,1286,0
1,39,1,8,0,4410,0,1,1,7757,0
1,39,1,10,0,2135,0,1,1,556,0
0,39,1,8,0,1624,0,0,0,18848,1
1,13,0,9,0,4100,0,0,0,12600,1
0,15,0,14,1,400,0,0,0,7461,0
0,15,0,13,1,8040,1,1,1,27967,1
0,1,0,13,1,6000,1,0,0,0,0
0,13,0,12,1,4000,0,1,0,13680,1
1,37,1,14,1,7500,1,1,1,34685,1
0,16,0,12,1,4500,0,0,0,33846,1
1,19,0,8,0,0,0,0,0,0,0
0,39,1,10,0,1200,0,0,0,183,0
0,19,0,8,0,0,0,1,1,15117,1
1,9,0,11,0,1000,0,1,1,20636,1
1,5,0,11,0,17000,1,1,0,25444,1
1,28,0,11,0,112,0,1,1,14859,1
1,0,0,12,1,0,0,0,0,15049,1
0,9,0,12,1,0,0,1,1,2631,0
0,13,0,12,1,0,0,1,0,4039,0
0,1,0,11,0,30,0,1,1,0,0
1,19,0,12,1,0,0,1,1,17099,1
1,13,0,11,0,600,0,1,0,1696,0
0,13,0,12,1,3850,0,0,0,5121,0
0,17,0,12,1,1020,0,1,0,1935,0
0,37,1,12,1,2000,0,1,1,24804,1
0,1,0,12,1,0,0,0,0,0,0
0,1,0,10,0,1704,0,1,1,12556,1
1,13,0,12,1,9000,1,1,0,0,0
0,13,0,11,0,600,0,1,1,2868,0
1,19,0,9,0,5720,0,1,1,3150,0
0,5,0,11,0,3360,0,1,1,22576,1
0,17,0,12,1,0,0,1,1,13105,1
0,1,0,8,0,600,0,1,1,28373,1
1,13,0,13,1,800,0,1,0,0,0
0,40,1,9,0,0,0,1,1,24802,1
0,19,0,10,0,3200,0,1,1,0,0
0,17,0,13,1,0,0,0,0,31704,1
1,13,0,12,1,2000,0,1,1,17857,1
0,1,0,12,1,300,0,1,1,19506,1
0,19,0,12,1,7800,1,1,0,0,0
1,40,1,12,1,0,0,1,1,7953,0
0,13,0,12,1,0,0,1,1,4461,0
0,13,0,12,1,6000,1,1,1,23552,1
1,9,0,9,0,0,0,0,0,0,0
0,9,0,10,0,0,0,0,0,0,0
0,19,0,12,1,170,0,1,1,0,0
1,1,0,9,0,0,0,1,1,11169,0
1,13,0,12,1,3600,0,1,1,7155,0
1,13,0,9,0,3500,0,1,1,9330,0
0,2,0,12,1,2700,0,1,1,8403,0
1,28,0,12,1,0,0,0,0,13742,1
0,9,0,13,1,0,0,1,1,3195,0
0,346,1,12,1,5811,0,1,0,6164,0
0,16,0,13,1,0,0,0,0,0,0
0,17,0,12,1,0,0,1,1,0,0
0,0,0,14,1,452,0,1,1,13029,1
1,1,0,16,1,1200,0,0,0,76911,1
1,13,0,13,1,6000,1,0,0,24462,1
1,13,0,12,1,14000,1,1,1,16374,1
1,19,0,12,1,600,0,0,0,0,0
1,13,0,11,0,300,0,0,0,7288,0
0,13,0,12,1,3120,0,1,0,8609,0
1,28,0,13,1,800,0,1,1,9309,0
0,39,1,10,0,5500,0,0,0,544,0
0,28,0,11,0,364,0,1,0,3406,0
1,19,0,14,1,4000,0,1,1,32694,1
1,13,0,13,1,0,0,0,0,22490,1
0,9,0,8,0,0,0,1,0,0,0
0,15,0,14,1,4320,0,0,1,4941,0
0,37,1,18,1,340,0,1,1,10401,0
0,15,0,12,1,112,0,0,0,4692,0
1,2,0,12,1,98,0,1,0,4869,0
0,9,0,9,0,4963,0,1,1,36850,1
0,39,1,12,1,1800,0,0,0,933,0
1,17,0,12,1,0,0,0,0,1437,0
1,19,0,10,0,0,0,1,1,0,0
0,13,0,10,0,2262,0,0,0,0,0
1,17,0,10,0,320,0,0,0,426,0
0,17,0,12,1,655,0,0,0,246,0
0,1,0,8,0,0,0,1,1,66,0
1,0,0,10,0,3200,0,0,0,77760,1
1,19,0,17,1,6000,1,1,0,0,0
1,0,0,12,1,6000,1,1,0,5229,0
1,15,0,17,1,800,0,0,0,1098,0
1,37,1,10,0,490,0,1,1,3801,0
1,28,0,10,0,12000,1,1,0,4207,0
0,13,0,13,1,5440,0,0,0,6305,0
1,9,0,16,1,0,0,1,0,48,0
0,19,0,7,0,5400,0,0,0,2658,0
0,1,0,8,0,600,0,0,0,4993,0
0,13,0,12,1,368,0,1,1,588,0
0,13,0,10,0,4440,0,1,0,21547,1
1,1,0,12,1,1500,0,1,1,32633,1
0,15,0,15,1,5000,0,1,1,17194,1
1,13,0,11,0,0,0,0,0,1205,0
1,1,0,11,0,268,0,1,0,5072,0
1,13,0,12,1,10000,1,1,1,23199,1
1,15,0,16,1,6000,1,1,0,47356,1
1,13,0,11,0,1600,0,1,0,18888,1
1,13,0,13,1,4000,0,0,0,52638,1
1,13,0,9,0,800,0,0,0,49804,1
1,1,0,8,0,7259,1,1,0,43612,1
1,28,0,12,1,0,0,1,1,18415,1
0,2,0,10,0,1248,0,0,0,33179,1
0,19,0,12,1,322,0,1,1,6873,0
1,39,1,12,1,4160,0,0,0,58545,1
0,13,0,14,1,10000,1,1,0,39030,1
0,1,0,11,0,50,0,0,0,3649,0
1,13,0,17,1,10000,1,0,0,71036,1
1,9,0,12,1,0,0,0,0,0,0
0,28,0,12,1,0,0,1,1,9435,0
0,28,0,12,1,0,0,1,0,3714,0
1,40,1,12,1,5600,0,0,0,8104,0
1,15,0,13,1,4000,0,1,0,13643,1
1,13,0,12,1,1600,0,0,0,19948,1
1,16,0,11,0,0,0,1,1,4258,0
1,13,0,16,1,0,0,1,0,2828,0
0,13,0,11,0,0,0,1,0,3162,0
0,1,0,10,0,3600,0,1,0,33250,1
0,5,0,12,1,8000,1,1,1,21313,1
0,16,0,10,0,7200,1,0,0,25668,1
0,16,0,13,1,2000,0,1,1,864,0
0,17,0,11,0,10636,1,1,1,31719,1
0,13,0,10,0,6000,1,0,0,16827,1
0,19,0,11,0,0,0,1,0,160,0
0,1,0,11,0,102,0,0,0,1680,0
0,5,0,12,1,14000,1,0,0,20694,1
1,1,0,12,1,476,0,1,1,26148,1
0,0,0,13,1,0,0,1,1,0,0
0,19,0,8,0,0,0,1,0,0,0
0,9,0,17,1,0,0,0,0,0,0
0,13,0,10,0,2120,0,1,0,8418,0
1,40,1,12,1,7000,1,0,0,10876,0
0,1,0,11,0,600,0,1,0,9198,0
1,19,0,11,0,4800,0,0,0,0,0
1,2,0,11,0,0,0,0,0,0,0
0,1,0,8,0,2400,0,1,1,468,0
0,19,0,8,0,0,0,0,0,0,0
1,39,1,10,0,2100,0,0,0,26016,1
0,1,0,11,0,1280,0,0,0,5271,0
1,39,1,9,0,2800,0,1,1,762,0
1,5,0,12,1,3000,0,1,1,46855,1
0,13,0,12,1,6500,1,0,0,6652,0
0,17,0,11,0,1900,0,1,1,44,0
1,9,0,13,1,4000,0,1,1,357,0
1,16,0,12,1,10000,1,1,1,37689,1
0,17,0,12,1,7072,1,1,1,5355,0
0,9,0,12,1,0,0,1,0,26508,1
0,13,0,16,1,6200,1,1,1,12114,1
0,9,0,11,0,0,0,1,1,12728,1
0,13,0,10,0,0,0,1,1,1668,0
1,19,0,14,1,4500,0,0,0,15835,1
0,1,0,14,1,2500,0,0,0,39597,1
1,15,0,12,1,14000,1,1,1,14265,1
1,346,1,12,1,860,0,0,0,14860,1
0,9,0,12,1,0,0,0,0,14283,1
0,17,0,8,0,1900,0,0,0,0,0
1,28,0,12,1,0,0,0,0,2250,0
1,5,0,10,0,0,0,0,0,107,0
0,0,0,10,0,0,0,1,1,0,0
0,17,0,12,1,0,0,1,1,13385,1
0,13,0,9,0,300,0,1,0,36690,1
1,16,0,16,1,3000,0,0,0,43797,1
1,40,1,12,1,3720,0,1,1,35714,1
0,9,0,10,0,300,0,0,0,387,0
0,15,0,11,0,5330,0,1,0,3324,0
0,15,0,16,1,4500,0,1,1,2907,0
0,2,0,12,1,0,0,1,1,2394,0
0,16,0,13,1,85,0,1,1,10883,0
0,9,0,13,1,2469,0,0,0,18591,1
0,16,0,8,0,0,0,1,1,0,0
0,13,0,16,1,4000,0,0,0,25980,1
0,15,0,11,0,400,0,1,0,10676,0
1,19,0,17,1,0,0,1,1,26292,1
0,37,1,16,1,9980,1,0,0,37644,1
1,9,0,14,1,1300,0,1,1,6212,0
1,9,0,9,0,2309,0,0,0,39564,1
1,1,0,10,0,0,0,1,0,1251,0
1,40,1,17,1,0,0,0,0,0,0
1,0,0,11,0,8500,1,1,1,11079,0
1,39,1,11,0,8000,1,1,1,30619,1
0,1,0,10,0,1042,0,0,0,11767,1
0,39,1,12,1,2700,0,0,0,15036,1
1,40,1,17,1,6000,1,1,1,43313,1
1,39,1,12,1,7000,1,1,1,17577,1
0,15,0,16,1,300,0,1,0,174,0
1,37,1,11,0,11500,1,1,1,38639,1
0,13,0,11,0,6240,1,1,0,40181,1
0,1,0,10,0,6866,1,1,0,0,0
1,13,0,14,1,2620,0,1,1,7944,0
0,17,0,12,1,100,0,1,0,30080,1
1,37,1,12,1,2500,0,0,0,4003,0
0,346,1,9,0,0,0,1,0,0,0
0,17,0,12,1,335,0,1,1,1197,0
0,19,0,12,1,0,0,1,1,13002,1
1,39,1,10,0,2700,0,1,0,30841,1
0,16,0,12,1,8464,1,0,0,10513,0
0,9,0,12,1,0,0,1,0,3276,0
1,17,0,12,1,7020,1,0,0,29265,1
1,13,0,13,1,14000,1,0,0,51831,1
1,19,0,7,0,6848,1,1,1,1464,0
0,28,0,12,1,0,0,1,0,3732,0
0,13,0,12,1,4600,0,1,1,19877,1
0,16,0,11,0,575,0,0,0,3838,0
1,1,0,8,0,98,0,1,0,717,0
0,19,0,9,0,990,0,1,0,72623,1
0,17,0,10,0,1000,0,1,1,21240,1
0,0,0,12,1,3440,0,0,0,26877,1
0,9,0,10,0,4760,0,1,1,5195,0
0,16,0,8,0,5000,0,0,0,16851,1
1,28,0,12,1,9040,1,1,0,8786,0
1,346,1,11,0,370,0,1,1,31040,1
0,1,0,10,0,6500,1,1,1,31230,1
1,1,0,8,0,98,0,1,0,0,0
0,1,0,10,0,0,0,0,0,16324,1
1,9,0,8,0,0,0,0,0,7799,0
1,19,0,11,0,0,0,0,0,992,0
0,19,0,12,1,0,0,1,1,7440,0
1,2,0,11,0,16000,1,1,0,13756,1
0,5,0,12,1,0,0,1,0,16471,1
1,15,0,12,1,4000,0,0,0,7172,0
1,16,0,13,1,12000,1,1,0,62589,1
1,39,1,12,1,2400,0,0,0,3710,0
0,19,0,12,1,0,0,1,1,19193,1
0,19,0,16,1,5770,0,1,0,0,0
1,9,0,12,1,0,0,0,0,8654,0
0,13,0,12,1,1300,0,0,0,28785,1
0,37,1,12,1,0,0,0,0,7247,0
0,13,0,12,1,1100,0,1,0,9704,0
0,15,0,12,1,3360,0,1,1,6930,0
0,19,0,14,1,0,0,0,0,30068,1
1,28,0,11,0,5000,0,1,0,4941,0
1,19,0,11,0,0,0,1,1,13755,1
0,19,0,9,0,2100,0,1,0,30386,1
1,0,0,10,0,6000,1,0,0,15929,1
1,13,0,12,1,4000,0,1,0,0,0
1,19,0,14,1,0,0,1,1,4699,0
1,9,0,9,0,0,0,1,1,1614,0
1,13,0,10,0,200,0,0,0,5894,0
0,17,0,9,0,0,0,1,1,0,0
1,17,0,12,1,3500,0,0,0,1522,0
0,16,0,10,0,4500,0,1,1,18305,1
1,2,0,10,0,5000,0,1,1,30807,1
0,16,0,14,1,0,0,1,1,19853,1
1,9,0,14,1,0,0,0,0,2178,0
1,39,1,11,0,0,0,1,1,16701,1
1,2,0,16,1,3800,0,1,0,468,0
0,0,0,14,1,0,0,0,0,32463,1
1,2,0,11,0,1300,0,1,1,10937,0
0,13,0,12,1,7600,1,0,0,2166,0
1,16,0,16,1,15000,1,1,1,51768,1
0,16,0,16,1,0,0,0,0,385,0
1,16,0,12,1,3200,0,1,0,12534,1
0,9,0,10,0,0,0,1,1,762,0
0,39,1,12,1,1200,0,1,1,3807,0
0,13,0,11,0,8000,1,0,0,5670,0
1,9,0,12,1,0,0,1,1,366,0
0,15,0,12,1,3100,0,1,0,6083,0
0,13,0,12,1,11000,1,1,0,2592,0
0,28,0,12,1,0,0,1,1,16557,1
1,19,0,9,0,2285,0,1,1,0,0
0,16,0,12,1,1500,0,1,1,1879,0
1,1,0,9,0,10000,1,1,0,142,0
1,19,0,13,1,13984,1,1,1,25362,1
0,1,0,11,0,300,0,1,0,44261,1
0,13,0,12,1,2114,0,1,1,17500,1
0,13,0,12,1,246,0,1,0,0,0
1,19,0,12,1,6000,1,1,1,789,0
0,13,0,12,1,0,0,1,0,30696,1
0,16,0,12,1,8317,1,1,1,9900,0
0,9,0,12,1,0,0,1,1,3934,0
1,1,0,12,1,5000,0,1,0,8175,0
0,37,1,10,0,5900,0,1,1,5887,0
1,13,0,12,1,15000,1,0,0,0,0
0,19,0,14,1,4800,0,1,0,6603,0
1,0,0,12,1,0,0,0,0,27813,1
0,1,0,12,1,1398,0,0,0,2175,0
1,40,1,8,0,196,0,0,0,6924,0
1,37,1,12,1,4860,0,1,1,28773,1
1,16,0,13,1,5000,0,1,1,30761,1
1,16,0,12,1,15504,1,1,1,2529,0
1,13,0,12,1,6000,1,1,1,32891,1
0,9,0,9,0,0,0,0,0,0,0
0,15,0,10,0,900,0,1,1,336,0
0,37,1,11,0,0,0,1,1,14241,1
1,13,0,9,0,0,0,0,0,61650,1
1,19,0,8,0,0,0,0,0,6273,0
0,17,0,14,1,2520,0,1,0,216,0
1,13,0,11,0,1000,0,0,0,9459,0
0,13,0,12,1,1422,0,1,1,6458,0
1,17,0,16,1,6380,1,1,1,37878,1
1,13,0,15,1,3000,0,1,0,25116,1
1,19,0,12,1,162,0,1,1,0,0
0,13,0,12,1,6084,1,1,1,30964,1
0,37,1,12,1,1100,0,1,1,16608,1
1,19,0,15,1,1352,0,1,1,41472,1
1,39,1,12,1,2900,0,0,0,31445,1
1,1,0,9,0,1000,0,1,1,14711,1
1,39,1,17,1,3353,0,1,1,32184,1
0,16,0,14,1,0,0,1,1,4524,0
0,0,0,11,0,0,0,1,1,24404,1
0,17,0,14,1,7475,1,0,0,10190,0
1,39,1,12,1,4500,0,1,0,17219,1
0,40,1,12,1,10000,1,1,1,16887,1
0,1,0,12,1,0,0,0,0,321,0
0,39,1,13,1,4000,0,1,1,26684,1
1,2,0,11,0,9000,1,1,1,16324,1
0,13,0,13,1,9000,1,1,0,50928,1
0,17,0,10,0,0,0,1,1,0,0
1,17,0,12,1,0,0,1,1,5460,0
1,13,0,9,0,0,0,1,0,1515,0
0,1,0,15,1,680,0,1,0,6965,0
0,40,1,10,0,0,0,1,0,15146,1
0,13,0,12,1,12000,1,1,1,44018,1
1,39,1,11,0,9600,1,0,0,39274,1
0,19,0,10,0,0,0,1,0,28413,1
0,13,0,10,0,4400,0,1,1,0,0
0,1,0,9,0,0,0,1,1,555,0
0,17,0,8,0,1470,0,1,1,1923,0
1,13,0,12,1,16000,1,1,0,57561,1
1,28,0,8,0,8000,1,1,1,46086,1
0,13,0,11,0,3740,0,0,0,13072,1
1,15,0,10,0,8000,1,1,1,49783,1
0,9,0,12,1,0,0,1,1,3794,0
1,17,0,10,0,0,0,0,0,0,0
1,39,1,11,0,3000,0,1,1,25149,1
0,13,0,12,1,0,0,1,1,27931,1
1,17,0,9,0,0,0,1,0,25500,1
0,39,1,11,0,2200,0,1,0,8977,0
1,1,0,10,0,2400,0,1,1,20331,1
1,2,0,12,1,700,0,1,0,0,0
1,13,0,12,1,0,0,1,1,12208,1
0,13,0,12,1,5000,0,1,0,21954,1
0,28,0,12,1,0,0,1,0,542,0
0,1,0,12,1,1236,0,1,1,18756,1
0,13,0,8,0,0,0,0,0,0,0
0,9,0,17,1,3500,0,0,0,8526,0
1,17,0,13,1,6303,1,0,0,40578,1
0,19,0,15,1,5200,0,1,1,5966,0
1,39,1,10,0,7488,1,0,0,26868,1
1,17,0,11,0,0,0,0,0,15207,1
1,17,0,14,1,0,0,0,0,1308,0
0,5,0,13,1,7400,1,0,0,2876,0
0,16,0,12,1,4500,0,0,0,11433,1
0,16,0,8,0,0,0,1,1,30101,1
0,16,0,12,1,2840,0,1,1,5140,0
0,28,0,12,1,2000,0,1,1,11012,0
0,39,1,14,1,5100,0,1,0,21525,1
0,16,0,12,1,7800,1,1,1,38032,1
0,1,0,12,1,10000,1,0,0,12486,1
1,16,0,10,0,3200,0,0,0,3489,0
1,13,0,13,1,3000,0,0,0,3651,0
1,13,0,8,0,0,0,0,0,0,0
0,19,0,12,1,0,0,1,0,88,0
1,28,0,12,1,600,0,0,0,8937,0
0,2,0,12,1,2500,0,1,1,5159,0
0,17,0,12,1,1950,0,1,1,30624,1
0,17,0,16,1,7000,1,1,1,33059,1
1,37,1,13,1,0,0,1,1,59451,1
0,19,0,10,0,10500,1,1,0,39629,1
0,16,0,13,1,10000,1,0,0,28308,1
1,13,0,10,0,4000,0,1,0,0,0
0,17,0,12,1,0,0,0,0,10432,0
0,13,0,12,1,3000,0,1,0,6299,0
1,2,0,13,1,800,0,1,1,26543,1
1,39,1,11,0,700,0,0,0,1401,0
0,15,0,12,1,200,0,1,1,0,0
1,15,0,11,0,2500,0,0,0,5449,0
0,39,1,12,1,0,0,1,1,2112,0
1,1,0,16,1,2400,0,1,1,16949,1
0,2,0,15,1,0,0,1,0,132,0
1,5,0,12,1,910,0,1,1,0,0
0,17,0,12,1,0,0,1,1,924,0
1,19,0,8,0,520,0,1,1,1605,0
1,37,1,12,1,6000,1,0,0,900,0
1,17,0,9,0,0,0,1,1,20683,1
1,13,0,12,1,5000,0,1,0,17574,1
0,17,0,11,0,0,0,1,1,7396,0
1,13,0,12,1,75,0,1,0,23252,1
1,39,1,12,1,348,0,1,1,3347,0
0,1,0,12,1,8400,1,1,1,39720,1
0,39,1,12,1,7116,1,0,0,0,0
1,15,0,12,1,1000,0,1,1,68772,1
1,39,1,12,1,3096,0,1,1,30951,1
1,17,0,12,1,8694,1,1,0,6675,0
0,0,0,9,0,0,0,0,0,255,0
1,39,1,12,1,1175,0,1,1,43243,1
0,16,0,12,1,1302,0,0,0,27408,1
0,17,0,10,0,0,0,0,0,0,0
0,16,0,13,1,5004,0,0,0,10473,0
0,37,1,12,1,0,0,0,0,0,0
1,2,0,9,0,0,0,0,0,3081,0
1,15,0,12,1,172,0,0,0,44514,1
1,0,0,15,1,2047,0,0,0,66810,1
0,13,0,11,0,700,0,1,1,43735,1
0,13,0,12,1,14000,1,1,0,63275,1
1,13,0,11,0,200,0,1,1,13212,1
1,16,0,12,1,6000,1,1,1,12858,1
0,0,0,16,1,27000,1,0,0,8493,0
1,39,1,15,1,6722,1,0,0,50907,1
0,17,0,12,1,7000,1,0,0,18552,1
0,17,0,9,0,1000,0,1,1,13585,1
0,15,0,12,1,0,0,1,1,267,0
1,1,0,10,0,98,0,1,1,3291,0
1,2,0,11,0,0,0,0,0,0,0
1,15,0,12,1,1800,0,0,0,21635,1
0,13,0,12,1,600,0,0,0,138,0
0,16,0,13,1,7200,1,1,0,0,0
0,13,0,8,0,4500,0,1,1,30515,1
0,1,0,8,0,0,0,0,0,0,0
0,13,0,14,1,7000,1,1,0,7566,0
1,2,0,9,0,600,0,1,0,1367,0
0,17,0,12,1,10000,1,1,1,29384,1
1,19,0,10,0,690,0,1,1,11088,0
1,0,0,12,1,0,0,1,0,10592,0
0,16,0,10,0,2500,0,1,1,20602,1
0,9,0,9,0,8000,1,1,1,0,0
1,1,0,12,1,4364,0,1,1,24425,1
0,2,0,12,1,1958,0,0,0,16445,1
0,28,0,12,1,0,0,1,0,381,0
0,17,0,12,1,6000,1,0,0,33956,1
0,9,0,9,0,10379,1,0,0,12435,1
0,37,1,12,1,0,0,0,0,573,0
1,19,0,11,0,13140,1,0,0,46653,1
0,13,0,15,1,1000,0,1,0,3090,0
1,0,0,12,1,0,0,0,0,0,0
0,39,1,12,1,1193,0,1,0,11445,1
0,16,0,14,1,3204,0,1,1,17127,1
0,0,0,12,1,2560,0,1,1,87387,1
0,28,0,12,1,0,0,1,0,5046,0
0,19,0,13,1,0,0,1,1,30875,1
0,17,0,12,1,5000,0,1,1,13396,1
1,13,0,12,1,3300,0,0,0,22298,1
1,19,0,11,0,1404,0,0,0,16344,1
1,17,0,11,0,3000,0,1,1,11965,1
0,13,0,11,0,0,0,0,0,258,0
0,13,0,12,1,0,0,1,1,1505,0
1,15,0,12,1,1800,0,1,0,798,0
1,9,0,10,0,7340,1,1,1,13550,1
1,28,0,15,1,0,0,1,0,27,0
1,1,0,14,1,6283,1,0,0,4707,0
0,19,0,8,0,3840,0,0,0,1575,0
0,17,0,11,0,0,0,1,0,894,0
1,13,0,12,1,3200,0,1,0,50262,1
0,13,0,12,1,8000,1,0,0,6132,0
0,39,1,12,1,1700,0,0,0,23578,1
1,19,0,12,1,16800,1,1,1,12945,1
1,15,0,11,0,1800,0,1,1,3990,0
1,17,0,11,0,7000,1,0,0,22919,1
1,346,1,12,1,3700,0,1,1,8269,0
0,19,0,12,1,400,0,0,0,1373,0
1,15,0,13,1,200,0,1,1,32110,1
1,39,1,9,0,1300,0,1,0,29301,1
1,37,1,9,0,470,0,1,1,102,0
1,9,0,12,1,0,0,1,1,38442,1
1,346,1,12,1,5000,0,1,1,26742,1
0,15,0,15,1,1240,0,0,0,89,0
0,13,0,8,0,4000,0,1,1,17052,1
1,13,0,9,0,10000,1,1,1,47244,1
1,13,0,11,0,11000,1,1,1,36957,1
1,28,0,10,0,25000,1,1,0,0,0
1,13,0,12,1,0,0,0,0,3093,0
0,13,0,12,1,1500,0,1,1,35691,1
0,16,0,10,0,0,0,0,0,183,0
0,39,1,10,0,8000,1,0,0,19092,1
1,19,0,12,1,4000,0,1,1,29651,1
0,17,0,12,1,0,0,1,1,7506,0
